USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q16,Q16S1,Q16S2,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q18S1,Q19S1,Q20S1,Q20S2,Q20S3_1,Q20S3_2,Q20S3_3,Q20S3_4,Q20S3_5,Q20S3_6,Q21S1,Q21S2,Q21S3_1,Q21S3_2,Q21S3_3,Q21S3_4,Q21S3_5,Q21S3_6,Q22S1,Q22S2,Q22S3_1,Q22S3_2,Q22S3_3,Q22S3_4,Q22S3_5,Q22S3_6,Q23S1,Q23S2,Q23S3_1,Q23S3_2,Q23S3_3,Q23S3_4,Q23S3_5,Q23S3_6,Q24S1,Q24S2,Q24S3_1,Q24S3_2,Q24S3_3,Q24S3_4,Q24S3_5,Q24S3_6,Q25S1,Q25S2,Q25S3_1,Q25S3_2,Q25S3_3,Q25S3_4,Q25S3_5,Q25S3_6,Q26S1,Q26S2,Q26S3_1,Q26S3_2,Q26S3_3,Q26S3_4,Q26S3_5,Q26S3_6,Q27S1,Q27S2,Q27S3_1,Q27S3_2,Q27S3_3,Q27S3_4,Q27S3_5,Q27S3_6,Q28_1,Q29,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q35_9,Q35_10,Q35_11,Q35_12,Q35_13,Q35_14,Q35_15,Q36S1,Q36S2,Q36S3,Q36S4,Q36S5,Q36S6,Q36S7,Q36S8,Q36S9,Q37,Q38,Q39,Q40S1,Q40S2,Q40S3,Q40S4,Q40S5,Q41_1,Q41_2,Q41_3,Q41_4,Q41_5,Q41_6,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q47_6,Q47_7,Q47_8,Q47_9,Q47_10,Q47_11,Q47_12,Q47_13,Q47_14,Q47_15,Q47_16,Q47_17,Q48_1,Q48_2,Q48_3,Q48_4,Q48_5,Q48_6,Q49_1,Q49_2,Q49_3,Q50_1,Q50_2,Q50_3,Q50_4,Q50_5,Q50_6,Q51_1,Q51_2,Q51_3,Q51_4,Q51_5,Q51_6,Q51_7,Q51_8,Q51_9,Q51_10,Q51_11,Q51_12,Q51_13,Q51_14,Q51_15,Q52,Q53,Q54,Q55,Q56_1,Q56_2,Q56_3,Q56_4,Q56_5,Q56_6,Q56_7,Q57,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q58_10,Q58_11,Q58_12,Q58_13,Q58_14,Q58_15,Q58_16,Q59,Q59_1,Q59_2,Q59_3,Q59_4,X2_1,X2_2,X2_3,Q60,Q60S1,Q61,Q62S1,Q62S2,Q62S4,Q63,Q63S1,Q63S2,Q63S4,Q64,Q65,seg,sex,age,chiiki,QVOTES,QVOTEP
11,1,2,2,3,60,30,25,10,10,0,60,10,10,5,1,0,2,2,2,3,4,1,2,NA,0,0,0,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,4,4,1,1,2,2,2,3,4,2,1,1,1,2,2,3,4,2,2,1,1,3,2,3,4,4,1,1,1,1,2,4,4,1,1,1,2,3,2,4,4,1,1,1,1,2,1,3,4,2,3,2,2,2,3,3,3,1,1,1,1,2,3,3,4,10,4,2,2,2,3,3,1,5,3,1,1,1,3,2,2,4,1,2,1,3,2,2,2,2,3,3,3,2,3,4,2,3,3,3,4,4,4,3,4,4,4,4,4,4,1,3,1,3,4,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,3,3,3,2,2,4,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,2,4,4,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,NA,NA,47,NA,9,18,45,2,4,4,1,6,8,1,NA,NA,NA,1,7,144,1,45,40,NA,NA
12,2,2,2,6,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,1,8,7,0,0,0,0,0,0,0,1,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,1,NA,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,2,3,2,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,NA,NA,27,NA,10,1,65,2,4,2,1,3,7,1,NA,NA,NA,5,2,97,2,65,23,NA,NA
13,3,1,1,3,100,5,30,5,0,0,100,0,10,5,0,0,1,1,1,1,1,1,2,NA,0,1,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1,2,3,2,3,3,3,1,1,1,2,2,2,4,4,1,1,1,3,2,2,4,4,1,1,1,3,1,4,4,4,2,1,1,3,2,4,4,4,1,1,1,2,2,2,4,4,1,3,2,2,2,2,3,3,1,1,1,2,2,2,4,4,10,1,1,1,1,3,3,3,5,4,3,1,2,2,2,2,4,2,1,3,3,4,1,3,1,2,3,1,1,1,4,2,3,3,2,2,1,1,1,1,2,2,2,1,2,4,3,1,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,5,2,4,4,4,1,1,1,5,5,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,1,4,3,2,4,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,19,NA,6,20,73,2,4,3,5,NA,NA,2,6,NA,NA,1,4,84,2,73,17,1,1
14,3,3,2,8,60,70,70,50,70,50,50,60,60,50,60,40,3,2,3,3,3,3,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,3,3,1,3,3,1,0,1,0,0,0,0,0,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,3,2,1,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,4,7,4,2,2,3,3,3,2,3,3,2,2,2,4,4,3,3,3,2,3,3,3,2,2,2,3,2,3,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,4,3,2,2,4,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,4,4,4,4,4,4,2,2,3,4,3,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,4,3,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,38,NA,9,2,54,2,3,2,1,5,5,1,NA,NA,NA,1,8,145,1,54,40,NA,NA
15,2,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,2,NA,NA,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,2,3,3,2,3,3,3,3,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,6,3,3,2,3,3,3,2,3,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,2,2,3,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,30,NA,1,3,62,1,NA,4,5,NA,NA,2,2,1,8,2,4,55,2,62,14,NA,NA
16,3,3,2,2,80,20,50,50,50,30,75,15,35,40,20,10,2,2,2,2,2,1,2,NA,0,1,1,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2,1,1,3,1,2,3,2,4,4,4,2,2,2,3,2,3,3,3,2,1,2,3,1,4,4,4,2,1,2,2,2,4,4,2,3,1,3,2,1,4,4,3,3,1,1,2,1,4,4,3,4,2,2,2,2,2,2,3,3,1,3,3,3,4,4,9,2,1,1,2,3,2,5,2,5,5,2,2,2,2,2,5,3,3,3,3,3,4,2,1,3,4,2,3,3,4,1,2,2,1,1,1,1,1,2,2,2,2,3,3,4,3,4,2,4,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,4,3,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,2,4,2,2,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,56,NA,8,15,36,2,1,2,1,5,6,1,NA,NA,NA,2,5,59,1,36,13,1,1
17,3,1,1,1,5,6,5,5,8,8,5,5,3,3,3,3,3,2,3,3,3,6,1,NA,0,1,0,0,0,0,0,0,2,NA,NA,1,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,3,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,4,1,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,4,4,4,4,4,4,4,2,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,3,2,2,2,2,2,2,4,5,3,2,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,3,3,3,2,2,5,5,5,4,4,5,4,5,4,4,4,4,4,4,4,1,1,4,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,5,5,3,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,4,3,3,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,23,NA,3,10,69,2,4,4,2,1,2,2,2,1,2,1,7,55,2,69,12,6,3
18,4,NA,1,4,100,0,100,50,0,0,100,0,100,50,0,0,1,1,1,1,1,1,1,NA,0,1,0,0,1,1,0,0,1,1,3,NA,NA,NA,2,6,1,1,3,1,1,3,1,0,1,0,0,0,0,0,1,1,2,2,2,3,1,2,4,4,4,1,4,4,4,4,1,1,1,2,1,2,2,2,4,4,2,3,2,2,2,2,4,4,1,1,1,3,2,2,4,4,1,2,1,1,2,2,4,4,2,4,3,4,3,3,4,4,1,4,1,3,1,2,4,4,7,1,1,1,2,1,1,3,4,5,5,3,2,3,2,2,3,3,3,2,4,3,1,3,3,2,3,1,1,1,4,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,3,1,3,4,2,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,3,3,3,1,1,1,5,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,2,3,3,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,30,NA,3,3,62,2,2,4,6,NA,NA,1,NA,NA,NA,1,4,146,1,62,41,1,3
19,4,NA,3,5,10,55,0,55,5,0,50,50,0,50,0,0,3,3,5,5,3,1,2,NA,0,0,1,0,1,1,0,0,1,5,2,NA,NA,NA,2,1,1,2,2,1,2,2,0,0,0,0,0,0,0,1,4,4,4,3,1,3,3,4,3,4,1,3,4,3,3,3,2,2,4,3,4,3,2,3,1,1,4,2,4,3,3,3,1,1,4,2,4,2,3,2,1,1,1,2,4,4,2,4,1,1,4,4,1,1,1,2,4,4,1,2,1,1,3,1,4,4,3,4,3,4,4,4,4,1,5,1,1,1,1,3,1,3,3,1,3,1,3,3,3,2,4,4,1,4,4,1,4,3,3,3,5,5,5,5,5,4,3,4,3,4,4,2,3,3,3,4,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,3,3,1,4,1,4,3,1,3,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,2,3,4,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,27,NA,4,4,65,2,4,4,6,NA,NA,1,NA,NA,NA,1,2,146,1,65,46,5,2
20,3,3,2,6,50,0,50,50,0,0,70,0,0,10,0,0,3,2,2,2,3,1,2,NA,0,1,1,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,2,NA,NA,2,NA,NA,1,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,2,1,1,2,2,2,3,3,2,1,2,3,2,2,3,3,4,1,1,4,2,2,4,4,1,1,1,2,2,2,4,4,1,2,1,3,2,2,4,4,1,1,1,2,2,2,4,4,7,3,2,2,3,3,2,1,2,3,3,1,3,3,3,3,4,3,2,2,3,3,3,3,1,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,4,2,4,5,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,5,3,3,5,5,3,2,2,3,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,1,4,4,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,31,NA,4,4,61,1,NA,4,6,NA,NA,2,6,NA,NA,1,3,153,2,61,41,1,1
21,3,2,1,4,100,0,80,0,0,0,100,0,80,0,0,0,2,2,2,2,2,1,1,NA,0,1,0,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,3,3,1,4,1,4,4,4,2,2,1,1,1,4,4,4,2,2,1,1,1,4,4,4,1,1,2,2,2,4,4,4,2,2,1,4,1,4,4,4,2,2,1,1,1,2,4,4,2,4,2,3,2,3,3,3,2,2,2,2,2,2,4,4,10,2,2,1,2,2,2,3,3,4,3,1,2,3,2,2,3,2,3,2,3,3,2,2,3,3,2,2,2,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,3,3,1,1,1,4,4,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,22,NA,9,6,70,2,4,2,6,NA,NA,1,NA,NA,NA,5,1,28,2,70,4,1,1
22,2,3,1,8,15,50,40,40,50,50,17,50,0,40,50,50,4,4,3,3,3,8,NA,8,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,1,8,7,0,0,0,0,0,0,0,1,3,4,3,2,1,3,2,3,3,4,3,2,4,3,4,2,3,3,4,2,1,3,2,2,3,4,2,1,2,2,2,2,2,2,4,2,1,2,1,2,3,3,4,1,1,2,2,1,2,4,3,2,2,3,2,3,3,3,4,3,1,3,2,2,3,4,6,4,3,4,3,3,3,1,2,3,2,1,4,5,3,5,5,4,3,3,3,3,3,3,2,2,2,3,3,2,4,3,3,3,4,4,3,4,5,3,3,3,2,2,3,2,4,4,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,3,3,3,3,3,3,3,2,2,5,1,3,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,2,4,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,54,NA,9,7,38,2,4,2,1,3,7,2,1,2,1,1,5,115,1,38,31,NA,NA
23,3,1,2,5,0,25,25,25,25,25,25,0,25,25,25,25,4,4,4,4,5,8,NA,8,0,1,0,0,0,1,1,0,2,NA,NA,1,5,5,1,NA,1,4,4,1,4,4,1,0,0,0,0,0,0,0,3,4,2,3,2,2,2,3,1,1,3,2,1,1,3,2,3,3,3,2,1,1,2,1,4,4,2,2,1,2,3,2,4,4,3,2,1,3,3,2,3,3,3,1,1,1,3,1,4,4,4,2,1,1,2,1,3,3,4,1,1,1,3,1,4,4,6,4,2,4,3,3,4,1,3,2,2,2,2,5,3,3,5,2,2,2,4,3,2,3,3,2,3,3,3,2,3,3,3,4,5,4,4,5,5,3,3,3,2,3,4,2,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,5,2,5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,2,4,4,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,41,NA,11,15,50,2,3,4,1,3,6,1,NA,NA,NA,5,5,47,1,50,14,5,5
24,3,1,1,8,50,50,50,50,50,50,50,50,20,50,50,20,2,2,2,2,2,8,NA,8,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,1,1,1,1,0,0,0,0,0,0,0,1,3,2,3,1,2,2,3,2,2,3,3,3,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,4,3,3,3,3,3,3,6,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,5,2,2,3,4,4,2,2,3,2,2,2,3,2,4,1,3,3,2,2,3,3,2,2,2,3,3,2,3,1,3,3,4,4,NA,NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,2,2,2,4,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,2,2,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,50,NA,11,21,41,2,1,4,5,NA,NA,2,1,3,5,4,5,67,2,41,13,NA,NA
25,3,1,2,7,30,0,50,50,60,50,30,0,50,50,60,50,4,3,3,3,4,8,NA,8,0,1,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,1,2,2,0,0,0,0,0,0,0,1,3,4,4,1,1,3,1,1,4,4,1,1,3,3,3,3,3,3,4,2,1,1,1,2,4,4,2,1,1,3,1,1,2,2,3,2,1,4,1,2,4,4,2,2,1,1,1,1,4,4,4,4,2,2,2,2,3,3,1,2,1,1,1,1,4,4,5,5,2,4,4,3,4,2,5,3,1,3,2,5,3,3,5,4,1,3,4,5,2,3,3,4,2,4,4,2,4,3,3,4,4,4,4,4,4,3,3,4,3,3,3,2,3,1,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,5,5,5,5,5,2,1,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,32,NA,5,16,60,2,4,4,5,NA,NA,2,6,NA,NA,1,1,27,2,60,3,NA,NA
26,3,3,1,1,90,60,50,60,0,0,80,40,30,60,0,0,2,2,1,2,2,1,2,NA,0,0,1,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,3,1,1,3,2,3,2,2,1,1,2,2,3,2,1,1,1,2,1,2,2,1,4,4,3,1,2,3,3,3,3,3,1,2,1,3,2,2,4,4,1,1,2,2,2,2,4,4,1,2,2,2,2,2,3,3,1,1,1,2,2,1,4,4,9,3,2,1,2,2,2,2,4,3,2,2,2,2,1,2,2,2,4,3,3,2,1,3,1,2,3,2,1,2,4,5,3,3,2,2,1,1,1,2,3,2,1,2,2,1,3,1,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,4,3,2,5,5,2,1,2,5,4,2,2,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,4,1,4,3,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,28,NA,2,6,64,1,NA,4,6,NA,NA,1,NA,NA,NA,1,1,20,1,64,7,1,1
27,2,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,0,0,0,0,0,0,0,1,3,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,4,4,2,3,2,3,2,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,4,4,3,3,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,3,2,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,30,NA,4,11,62,2,4,4,1,5,8,1,NA,NA,NA,4,8,146,1,62,40,NA,NA
28,1,3,2,7,0,0,0,0,0,50,0,0,0,0,20,50,5,5,5,5,5,8,NA,8,1,0,1,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,5,5,0,0,0,0,0,0,0,1,4,4,4,1,1,3,1,1,2,4,4,1,4,4,4,4,2,2,3,1,1,1,1,1,4,4,3,1,1,3,1,1,3,3,4,1,1,4,1,1,4,4,2,1,1,1,1,1,3,4,4,4,4,4,4,4,3,2,2,1,1,1,1,1,3,4,5,5,1,4,4,3,5,1,2,1,1,1,2,4,3,2,4,1,1,1,1,1,2,2,3,2,3,4,2,2,1,3,3,3,5,5,4,5,5,4,3,4,4,4,4,3,3,1,3,4,NA,2,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,4,3,2,4,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,2,4,4,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,21,NA,10,1,71,1,NA,4,6,NA,NA,1,NA,NA,NA,1,2,147,1,71,42,NA,NA
29,3,3,1,8,100,50,0,0,0,0,100,0,0,0,0,0,1,1,1,1,1,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,4,4,1,1,1,1,1,1,4,4,4,1,1,1,1,4,4,4,1,1,1,4,1,1,4,4,1,1,1,1,3,4,4,4,1,1,4,4,2,2,1,1,1,1,1,1,2,2,4,4,11,1,4,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,1,2,2,3,4,3,3,3,1,1,1,1,1,1,3,3,2,1,1,1,2,3,1,1,NA,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,5,5,1,1,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,4,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,46,NA,12,16,45,2,2,2,1,2,7,1,NA,NA,NA,4,3,46,1,45,12,NA,NA
30,3,3,2,1,50,50,50,50,10,20,50,50,50,50,30,20,3,4,3,3,3,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,3,4,2,1,1,1,2,3,3,3,2,4,4,4,3,2,2,2,2,1,1,1,1,3,3,1,2,1,1,1,1,4,4,1,2,1,3,1,2,4,4,1,2,1,2,1,1,3,3,3,2,3,3,3,3,2,2,1,2,1,2,1,2,3,3,4,3,3,2,4,3,2,2,3,4,3,1,2,3,3,3,5,1,2,2,4,3,3,2,2,3,3,2,3,2,4,2,3,3,3,3,3,4,3,3,3,3,3,2,3,1,3,3,4,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,2,4,4,2,2,3,4,3,2,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,3,1,4,3,2,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,44,NA,7,11,48,2,4,2,5,NA,NA,2,1,5,6,1,7,109,2,48,25,1,1
31,1,1,2,4,15,15,10,15,10,20,15,15,10,15,15,20,4,4,3,3,4,8,NA,8,1,1,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,2,1,2,5,0,0,0,0,0,0,0,1,2,4,4,1,2,2,1,2,2,3,2,2,1,1,2,2,3,3,4,1,1,2,2,2,2,4,2,1,1,1,1,2,2,2,4,1,1,2,2,2,3,4,4,1,1,1,2,2,3,4,1,1,2,2,3,2,2,3,2,1,1,2,2,2,3,4,7,4,2,4,4,4,5,1,4,1,2,2,3,3,3,1,3,1,1,1,2,2,3,2,2,2,2,3,2,2,4,3,4,4,4,4,4,4,5,3,4,4,3,4,4,2,3,2,4,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,4,2,3,2,2,5,3,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,4,4,2,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,30,NA,11,16,61,1,NA,3,2,1,2,1,NA,NA,NA,1,11,104,1,61,27,NA,NA
